DATE,REGION,CODE,NB_POINTS_SOUTIRAGE,ENERGIE_SOUTIREE
2023-11-26,Hauts-de-France,32,144052496,57593269360.0
2023-11-26,Normandie,28,96299450,41996537272.0
2023-11-26,Nouvelle Aquitaine,75,176899190,69878222789.0
2023-11-26,Occitanie,76,192302922,70786069727.0
2023-11-26,Pays de la Loire,52,111421248,45910891704.0
2023-11-26,Provence-Alpes-Côte d'Azur,93,170886166,64750613340.0
2023-11-26,Île-de-France,11,318470142,108823454460.0
2023-11-27,Auvergne-Rhône-Alpes,84,235455388,89777819420.0
2023-11-27,Bourgogne-Franche-Comté,27,83027998,31882904700.0
2023-11-27,Bretagne,53,105680728,41003542051.0
2023-11-27,Centre-Val de Loire,24,69388626,29865530716.0
2023-11-27,Grand-Est,44,147359484,57989052038.0
2023-11-27,Hauts-de-France,32,144065622,56236811331.0
2023-11-27,Normandie,28,96309138,41035227210.0
2023-11-27,Nouvelle Aquitaine,75,176919184,68534303374.0
2023-11-27,Occitanie,76,192326356,69539012225.0
2023-11-27,Pays de la Loire,52,111435870,44951480706.0
2023-11-27,Provence-Alpes-Côte d'Azur,93,170902468,63783803388.0
2023-11-27,Île-de-France,11,318511864,107576450011.0
2023-11-28,Auvergne-Rhône-Alpes,84,235474592,86674784947.0
2023-11-28,Bourgogne-Franche-Comté,27,83034916,30756820040.0
2023-11-28,Bretagne,53,105689532,39588315005.0
2023-11-28,Centre-Val de Loire,24,69391362,28731415523.0
2023-11-28,Grand-Est,44,147368918,56506548757.0
2023-11-28,Hauts-de-France,32,144071810,54082020973.0
2023-11-28,Normandie,28,96315288,39456030890.0
2023-11-28,Nouvelle Aquitaine,75,176927732,66017790086.0
2023-11-28,Occitanie,76,192335772,66991041996.0
2023-11-28,Pays de la Loire,52,111442460,43327083979.0
2023-11-28,Provence-Alpes-Côte d'Azur,93,170910526,61455716002.0
2023-11-28,Île-de-France,11,318542436,103967196040.0
2023-11-29,Auvergne-Rhône-Alpes,84,235496334,90740147860.0
2023-11-29,Bourgogne-Franche-Comté,27,83043068,32283598123.0
2023-11-29,Bretagne,53,105693494,41767872617.0
2023-11-29,Centre-Val de Loire,24,69394140,30241115269.0
2023-11-29,Grand-Est,44,147376902,59114584857.0
2023-11-29,Hauts-de-France,32,144084648,56767391846.0
2023-11-29,Normandie,28,96320478,41601822722.0
2023-11-29,Nouvelle Aquitaine,75,176938935,69563669835.0
2023-11-29,Occitanie,76,192347846,70506698930.0
2023-11-29,Pays de la Loire,52,111451520,45711994057.0
2023-11-29,Provence-Alpes-Côte d'Azur,93,170916442,64603353767.0
2023-11-29,Île-de-France,11,318565334,109375535414.0
2023-11-30,Auvergne-Rhône-Alpes,84,235522908,88564577292.0
2023-11-30,Bourgogne-Franche-Comté,27,83051032,31522449230.0
2023-11-30,Bretagne,53,105702310,40739942243.0
2023-11-30,Centre-Val de Loire,24,69397906,29496723078.0
2023-11-30,Grand-Est,44,147388328,58146327833.0
2023-11-30,Hauts-de-France,32,144099664,55440535976.0
2023-11-30,Normandie,28,96325726,40594364621.0
2023-11-30,Nouvelle Aquitaine,75,176957904,67677854510.0
2023-11-30,Occitanie,76,192365388,68692766879.0
2023-11-30,Pays de la Loire,52,111459024,44561319550.0
2023-11-30,Provence-Alpes-Côte d'Azur,93,170926632,62992748563.0
2023-11-30,Île-de-France,11,318589403,106760122714.0
2023-12-01,Auvergne-Rhône-Alpes,84,235533390,90622536278.0
2023-12-01,Bourgogne-Franche-Comté,27,83058274,32221267877.0
2023-12-01,Bretagne,53,105706988,41702046121.0
2023-12-01,Centre-Val de Loire,24,69401778,30230855176.0
2023-12-01,Grand-Est,44,147393540,59443695438.0
2023-12-01,Hauts-de-France,32,144101826,56724995593.0
2023-12-01,Normandie,28,96328640,41534474267.0
2023-12-01,Nouvelle Aquitaine,75,176965992,69429110566.0
2023-12-01,Occitanie,76,192366848,70462668543.0
2023-12-01,Pays de la Loire,52,111461972,45699485819.0
2023-12-01,Provence-Alpes-Côte d'Azur,93,170926142,64336546131.0
2023-12-01,Île-de-France,11,318563270,109328333326.0
2023-12-02,Auvergne-Rhône-Alpes,84,235513983,101128611454.0
2023-12-02,Bourgogne-Franche-Comté,27,83051188,35946735774.0
2023-12-02,Bretagne,53,105701242,46481865802.0
2023-12-02,Centre-Val de Loire,24,69396578,34045677997.0
2023-12-02,Grand-Est,44,147382052,66061480534.0
2023-12-02,Hauts-de-France,32,144092134,63271227686.0
2023-12-02,Normandie,28,96320376,46499409614.0
2023-12-02,Nouvelle Aquitaine,75,176948528,77923580881.0
2023-12-02,Occitanie,76,192342908,78877479379.0
2023-12-02,Pays de la Loire,52,111453418,51119479389.0
2023-12-02,Provence-Alpes-Côte d'Azur,93,170901874,71950682537.0
2023-12-02,Île-de-France,11,318539416,119771227968.0
2023-12-03,Auvergne-Rhône-Alpes,84,235510096,105122432937.0
2023-12-03,Bourgogne-Franche-Comté,27,83048328,37341331566.0
2023-12-03,Bretagne,53,105698742,48227675541.0
2023-12-03,Centre-Val de Loire,24,69393674,35482440425.0
2023-12-03,Grand-Est,44,147378626,68237144544.0
2023-12-03,Hauts-de-France,32,144089036,65816171194.0
2023-12-03,Normandie,28,96316962,48363905804.0
2023-12-03,Nouvelle Aquitaine,75,176941558,81361331218.0
2023-12-03,Occitanie,76,192334960,82560576049.0
2023-12-03,Pays de la Loire,52,111449784,53113293239.0
2023-12-03,Provence-Alpes-Côte d'Azur,93,170895984,75438430611.0
2023-12-03,Île-de-France,11,318530960,123831158152.0
2023-12-04,Auvergne-Rhône-Alpes,84,235539704,98058193666.0
2023-12-04,Bourgogne-Franche-Comté,27,83056792,34667981956.0
2023-12-04,Bretagne,53,105712280,44684978195.0
2023-12-04,Centre-Val de Loire,24,69401008,32600389660.0
2023-12-04,Grand-Est,44,147390986,64351292277.0
2023-12-04,Hauts-de-France,32,144107978,60671922645.0
2023-12-04,Normandie,28,96327498,44573091964.0
2023-12-04,Nouvelle Aquitaine,75,176967658,75377756741.0
2023-12-04,Occitanie,76,192357646,76599454785.0
2023-12-04,Pays de la Loire,52,111462482,49090783896.0
2023-12-04,Provence-Alpes-Côte d'Azur,93,170920568,70180959581.0
2023-12-04,Île-de-France,11,318570200,115644815658.0
2023-12-05,Auvergne-Rhône-Alpes,84,235552900,92519168277.0
2023-12-05,Bourgogne-Franche-Comté,27,83061160,32642096645.0
2023-12-05,Bretagne,53,105716086,42143655344.0
2023-12-05,Centre-Val de Loire,24,69402738,30599515987.0
2023-12-05,Grand-Est,44,147395208,59625174428.0
2023-12-05,Hauts-de-France,32,144114488,56924618794.0
2023-12-05,Normandie,28,96331888,41845717964.0
2023-12-05,Nouvelle Aquitaine,75,176972684,70928962529.0
2023-12-05,Occitanie,76,192363534,72146093679.0
2023-12-05,Pays de la Loire,52,111462860,46240974589.0
2023-12-05,Provence-Alpes-Côte d'Azur,93,170927688,66032222733.0
2023-12-05,Île-de-France,11,318592226,109311265351.0
2023-12-06,Auvergne-Rhône-Alpes,84,235572468,94351091663.0
2023-12-06,Bourgogne-Franche-Comté,27,83064466,33262369946.0
2023-12-06,Bretagne,53,105723499,43209482346.0
2023-12-06,Centre-Val de Loire,24,69407794,31283308227.0
2023-12-06,Grand-Est,44,147402716,59973604919.0
2023-12-06,Hauts-de-France,32,144123872,58009797784.0
2023-12-06,Normandie,28,96334662,42834175525.0
2023-12-06,Nouvelle Aquitaine,75,176981910,72674864205.0
2023-12-06,Occitanie,76,192372332,74017498405.0
2023-12-06,Pays de la Loire,52,111470726,47431351207.0
2023-12-06,Provence-Alpes-Côte d'Azur,93,170935050,67680246251.0
2023-12-06,Île-de-France,11,318611560,111911720496.0
2023-12-07,Auvergne-Rhône-Alpes,84,235590100,97890302341.0
2023-12-07,Bourgogne-Franche-Comté,27,83068876,34475380332.0
2023-12-07,Bretagne,53,105730782,44549533798.0
2023-12-07,Centre-Val de Loire,24,69412394,32411909590.0
2023-12-07,Grand-Est,44,147410976,62868774801.0
2023-12-07,Hauts-de-France,32,144133022,60051586815.0
2023-12-07,Normandie,28,96339740,44304542137.0
2023-12-07,Nouvelle Aquitaine,75,176993762,75233150222.0
2023-12-07,Occitanie,76,192381782,76589505359.0
2023-12-07,Pays de la Loire,52,111476392,48952898868.0
2023-12-07,Provence-Alpes-Côte d'Azur,93,170940166,70073727837.0
2023-12-07,Île-de-France,11,318624222,114945518744.0
2023-12-08,Auvergne-Rhône-Alpes,84,235620926,88435657921.0
2023-12-08,Bourgogne-Franche-Comté,27,83075948,31104126032.0
2023-12-08,Bretagne,53,105747834,40059389918.0
2023-12-08,Centre-Val de Loire,24,69422998,29059729934.0
2023-12-08,Grand-Est,44,147425318,57244242799.0
2023-12-08,Hauts-de-France,32,144148578,54223549257.0
2023-12-08,Normandie,28,96351630,39818351676.0
2023-12-08,Nouvelle Aquitaine,75,177008944,67615438911.0
2023-12-08,Occitanie,76,192397544,68968499122.0
2023-12-08,Pays de la Loire,52,111484952,43980493523.0
2023-12-08,Provence-Alpes-Côte d'Azur,93,170959162,63115159642.0
2023-12-08,Île-de-France,11,318664542,104486119933.0
2023-12-09,Auvergne-Rhône-Alpes,84,235616714,86685034488.0
2023-12-09,Bourgogne-Franche-Comté,27,83071268,30494746002.0
2023-12-09,Bretagne,53,105743104,39266882736.0
2023-12-09,Centre-Val de Loire,24,69423484,28597705595.0
2023-12-09,Grand-Est,44,147424912,55615856424.0
2023-12-09,Hauts-de-France,32,144143272,53414346360.0
2023-12-09,Normandie,28,96347768,39066322200.0
2023-12-09,Nouvelle Aquitaine,75,177001450,66400854868.0
2023-12-09,Occitanie,76,192384272,67794622703.0
2023-12-09,Pays de la Loire,52,111482744,43129689111.0
2023-12-09,Provence-Alpes-Côte d'Azur,93,170952606,62040260839.0
2023-12-09,Île-de-France,11,318660622,102388365556.0
2023-12-10,Auvergne-Rhône-Alpes,84,235615262,81396162193.0
2023-12-10,Bourgogne-Franche-Comté,27,83067708,28645651967.0
2023-12-10,Bretagne,53,105739570,36897098521.0
2023-12-10,Centre-Val de Loire,24,69422236,26889844124.0
2023-12-10,Grand-Est,44,147421350,52285083397.0
2023-12-10,Hauts-de-France,32,144139268,50383298056.0
2023-12-10,Normandie,28,96344972,36691992315.0
2023-12-10,Nouvelle Aquitaine,75,176999262,62399879024.0
2023-12-10,Occitanie,76,192380418,63710183213.0
2023-12-10,Pays de la Loire,52,111479016,40561676985.0
2023-12-10,Provence-Alpes-Côte d'Azur,93,170949574,58243209147.0
2023-12-10,Île-de-France,11,318656264,96592176144.0
2023-12-11,Auvergne-Rhône-Alpes,84,235645019,76010814086.0
2023-12-11,Bourgogne-Franche-Comté,27,83076872,26676464787.0
2023-12-11,Bretagne,53,105751648,34280881356.0
2023-12-11,Centre-Val de Loire,24,69428540,24778627249.0
2023-12-11,Grand-Est,44,147432758,48464469847.0
2023-12-11,Hauts-de-France,32,144153370,46729489038.0
2023-12-11,Normandie,28,96352682,33992853483.0
2023-12-11,Nouvelle Aquitaine,75,177020156,57774041512.0
2023-12-11,Occitanie,76,192402228,59032849346.0
2023-12-11,Pays de la Loire,52,111490960,37583632205.0
2023-12-11,Provence-Alpes-Côte d'Azur,93,170965780,54045627257.0
2023-12-11,Île-de-France,11,318683554,90718309705.0
2023-12-12,Auvergne-Rhône-Alpes,84,235662970,74516450327.0
2023-12-12,Bourgogne-Franche-Comté,27,83078348,26135941543.0
2023-12-12,Bretagne,53,105757820,33592757143.0
2023-12-12,Centre-Val de Loire,24,69430962,24218688092.0
2023-12-12,Grand-Est,44,147438222,47627707919.0
2023-12-12,Hauts-de-France,32,144162852,45733266958.0
2023-12-12,Normandie,28,96354546,33251253905.0
2023-12-12,Nouvelle Aquitaine,75,177028356,56568376050.0
2023-12-12,Occitanie,76,192412346,57794163417.0
2023-12-12,Pays de la Loire,52,111499354,36791186757.0
2023-12-12,Provence-Alpes-Côte d'Azur,93,170971826,52862232177.0
2023-12-12,Île-de-France,11,318697500,89033389740.0
2023-12-13,Auvergne-Rhône-Alpes,84,235689134,79691674264.0
2023-12-13,Bourgogne-Franche-Comté,27,83082854,27975362239.0
2023-12-13,Bretagne,53,105764612,36073373324.0
2023-12-13,Centre-Val de Loire,24,69437068,26053312760.0
2023-12-13,Grand-Est,44,147442464,50360472564.0
2023-12-13,Hauts-de-France,32,144172926,48929307624.0
2023-12-13,Normandie,28,96358548,35715500402.0
2023-12-13,Nouvelle Aquitaine,75,177041774,60754848881.0
2023-12-13,Occitanie,76,192423454,61991435611.0
2023-12-13,Pays de la Loire,52,111506522,39536084717.0
2023-12-13,Provence-Alpes-Côte d'Azur,93,170982444,56671909775.0
2023-12-13,Île-de-France,11,318720744,94913141857.0
2023-12-14,Auvergne-Rhône-Alpes,84,235703086,84540668732.0
2023-12-14,Bourgogne-Franche-Comté,27,83087462,29700473990.0
2023-12-14,Bretagne,53,105771218,38369316000.0
2023-12-14,Centre-Val de Loire,24,69440358,27748783806.0
2023-12-14,Grand-Est,44,147448722,53049934662.0
2023-12-14,Hauts-de-France,32,144183324,51811285703.0
2023-12-14,Normandie,28,96365500,38006608486.0
2023-12-14,Nouvelle Aquitaine,75,177053072,64638668308.0
2023-12-14,Occitanie,76,192437364,65882696736.0
2023-12-14,Pays de la Loire,52,111514400,42096931050.0
2023-12-14,Provence-Alpes-Côte d'Azur,93,170998056,60169423709.0
2023-12-14,Île-de-France,11,318742170,100089306173.0
2023-12-15,Auvergne-Rhône-Alpes,84,235735498,83834647789.0
2023-12-15,Bourgogne-Franche-Comté,27,83096874,29455513535.0
2023-12-15,Bretagne,53,105785432,37968802699.0
2023-12-15,Centre-Val de Loire,24,69449256,27477012845.0
2023-12-15,Grand-Est,44,147465504,53144531807.0
2023-12-15,Hauts-de-France,32,144203014,51280123312.0
2023-12-15,Normandie,28,96379062,37646681199.0
2023-12-15,Nouvelle Aquitaine,75,177076442,64036041568.0
2023-12-15,Occitanie,76,192462990,65264953747.0
2023-12-15,Pays de la Loire,52,111529166,41682960445.0
2023-12-15,Provence-Alpes-Côte d'Azur,93,171020076,59579143075.0
2023-12-15,Île-de-France,11,318788778,99077601643.0
2023-12-16,Auvergne-Rhône-Alpes,84,235719838,89246532699.0
2023-12-16,Bourgogne-Franche-Comté,27,83089930,31407933928.0
2023-12-16,Bretagne,53,105780960,40617053005.0
2023-12-16,Centre-Val de Loire,24,69446386,29561675616.0
2023-12-16,Grand-Est,44,147460844,56290885826.0
2023-12-16,Hauts-de-France,32,144192196,54781652338.0
2023-12-16,Normandie,28,96371208,40271408492.0
2023-12-16,Nouvelle Aquitaine,75,177063390,68557230051.0
2023-12-16,Occitanie,76,192448852,69829614591.0
2023-12-16,Pays de la Loire,52,111521548,44681550612.0
2023-12-16,Provence-Alpes-Côte d'Azur,93,171005650,63768899784.0
2023-12-16,Île-de-France,11,318769802,104979644816.0
2023-12-17,Auvergne-Rhône-Alpes,84,235711326,96232201163.0
2023-12-17,Bourgogne-Franche-Comté,27,83086084,33915593803.0
2023-12-17,Bretagne,53,105775938,43962470056.0
2023-12-17,Centre-Val de Loire,24,69443176,32074640577.0
2023-12-17,Grand-Est,44,147455602,61570680474.0
2023-12-17,Hauts-de-France,32,144186282,59209190125.0
2023-12-17,Normandie,28,96365566,43637319797.0
2023-12-17,Nouvelle Aquitaine,75,177054882,74427522863.0
2023-12-17,Occitanie,76,192438748,75730947437.0
2023-12-17,Pays de la Loire,52,111517148,48409852626.0
2023-12-17,Provence-Alpes-Côte d'Azur,93,170998572,69038874625.0
2023-12-17,Île-de-France,11,318758670,112751519782.0
2023-12-18,Auvergne-Rhône-Alpes,84,235745298,98718892702.0
2023-12-18,Bourgogne-Franche-Comté,27,83093850,34822595897.0
2023-12-18,Bretagne,53,105787560,45154033309.0
2023-12-18,Centre-Val de Loire,24,69451892,32842639853.0
2023-12-18,Grand-Est,44,147464132,62440000737.0
2023-12-18,Hauts-de-France,32,144200566,60551235724.0
2023-12-18,Normandie,28,96375522,44839439561.0
2023-12-18,Nouvelle Aquitaine,75,177071842,76346827407.0
2023-12-18,Occitanie,76,192458338,77646414028.0
2023-12-18,Pays de la Loire,52,111528148,49726278781.0
2023-12-18,Provence-Alpes-Côte d'Azur,93,171021134,70752755163.0
2023-12-18,Île-de-France,11,318792758,116755144573.0
2023-12-19,Auvergne-Rhône-Alpes,84,235749820,97297383932.0
2023-12-19,Bourgogne-Franche-Comté,27,83092814,34218427000.0
2023-12-19,Bretagne,53,105791542,44078530306.0
2023-12-19,Centre-Val de Loire,24,69452688,32128809459.0
2023-12-19,Grand-Est,44,147464810,61902609566.0
2023-12-19,Hauts-de-France,32,144202368,59342246365.0
2023-12-19,Normandie,28,96377308,43776567632.0
2023-12-19,Nouvelle Aquitaine,75,177071372,74775638617.0
2023-12-19,Occitanie,76,192462902,76043162986.0
2023-12-19,Pays de la Loire,52,111529640,48485188636.0
2023-12-19,Provence-Alpes-Côte d'Azur,93,171026418,69300294228.0
2023-12-19,Île-de-France,11,318799306,113906056086.0
2023-12-20,Auvergne-Rhône-Alpes,84,235768060,92121833392.0
2023-12-20,Bourgogne-Franche-Comté,27,83097448,32416899455.0
2023-12-20,Bretagne,53,105794420,41940841025.0
2023-12-20,Centre-Val de Loire,24,69459394,30384739417.0
2023-12-20,Grand-Est,44,147469800,58402494878.0
2023-12-20,Hauts-de-France,32,144206736,56434910713.0
2023-12-20,Normandie,28,96383486,41563586222.0
2023-12-20,Nouvelle Aquitaine,75,177079126,70722171673.0
2023-12-20,Occitanie,76,192473548,72208379324.0
2023-12-20,Pays de la Loire,52,111536324,46006110852.0
2023-12-20,Provence-Alpes-Côte d'Azur,93,171038754,65973274413.0
2023-12-20,Île-de-France,11,318827076,109015522511.0
2023-12-21,Auvergne-Rhône-Alpes,84,235767094,87404832971.0
2023-12-21,Bourgogne-Franche-Comté,27,83095176,30667051843.0
2023-12-21,Bretagne,53,105798430,39525319792.0
2023-12-21,Centre-Val de Loire,24,69460364,28645993175.0
2023-12-21,Grand-Est,44,147469528,55479168731.0
2023-12-21,Hauts-de-France,32,144205776,53332772463.0
2023-12-21,Normandie,28,96383966,39140257018.0
2023-12-21,Nouvelle Aquitaine,75,177082084,66761460013.0
2023-12-21,Occitanie,76,192469984,68081558650.0
2023-12-21,Pays de la Loire,52,111533588,43345238997.0
2023-12-21,Provence-Alpes-Côte d'Azur,93,171033854,62270329869.0
2023-12-21,Île-de-France,11,318825206,102688494971.0
2023-12-22,Auvergne-Rhône-Alpes,84,235779844,83623109004.0
2023-12-22,Bourgogne-Franche-Comté,27,83097672,29354320838.0
2023-12-22,Bretagne,53,105803470,37829761092.0
2023-12-22,Centre-Val de Loire,24,69463404,27398615079.0
2023-12-22,Grand-Est,44,147475090,53232123875.0
2023-12-22,Hauts-de-France,32,144208552,51133486178.0
2023-12-22,Normandie,28,96387200,37451153967.0
2023-12-22,Nouvelle Aquitaine,75,177086802,63819002013.0
2023-12-22,Occitanie,76,192473746,65083885355.0
2023-12-22,Pays de la Loire,52,111535988,41481076864.0
2023-12-22,Provence-Alpes-Côte d'Azur,93,171038074,59415157225.0
2023-12-22,Île-de-France,11,318836878,98674426969.0
2023-12-23,Auvergne-Rhône-Alpes,84,235755888,82372470257.0
2023-12-23,Bourgogne-Franche-Comté,27,83091356,28952425257.0
2023-12-23,Bretagne,53,105793234,37289036332.0
2023-12-23,Centre-Val de Loire,24,69457994,27136338433.0
2023-12-23,Grand-Est,44,147454610,52531661200.0
2023-12-23,Hauts-de-France,32,144195824,50566726643.0
2023-12-23,Normandie,28,96377742,36981288977.0
2023-12-23,Nouvelle Aquitaine,75,177065638,63047177306.0
2023-12-23,Occitanie,76,192449688,64303235994.0
2023-12-23,Pays de la Loire,52,111529436,40947561489.0
2023-12-23,Provence-Alpes-Côte d'Azur,93,171025668,58591280354.0
2023-12-23,Île-de-France,11,318803612,96957735349.0
2023-12-24,Auvergne-Rhône-Alpes,84,235735922,81558317676.0
2023-12-24,Bourgogne-Franche-Comté,27,83085680,28643089645.0
2023-12-24,Bretagne,53,105787344,36839516855.0
2023-12-24,Centre-Val de Loire,24,69453100,26884361427.0
2023-12-24,Grand-Est,44,147447972,51849038447.0
2023-12-24,Hauts-de-France,32,144186554,50123711787.0
2023-12-24,Normandie,28,96371762,36582634891.0
2023-12-24,Nouvelle Aquitaine,75,177051656,62478905252.0
2023-12-24,Occitanie,76,192436826,63764243518.0
2023-12-24,Pays de la Loire,52,111520460,40488756488.0
2023-12-24,Provence-Alpes-Côte d'Azur,93,171014254,58042276271.0
2023-12-24,Île-de-France,11,318774540,95862733117.0
2023-12-25,Auvergne-Rhône-Alpes,84,235734728,78571028938.0
2023-12-25,Bourgogne-Franche-Comté,27,83084494,27565275278.0
2023-12-25,Bretagne,53,105786694,35455490104.0
2023-12-25,Centre-Val de Loire,24,69452978,25894013567.0
2023-12-25,Grand-Est,44,147446928,49594659207.0
2023-12-25,Hauts-de-France,32,144185466,48161474803.0
2023-12-25,Normandie,28,96371052,35206269207.0
2023-12-25,Nouvelle Aquitaine,75,177049202,60281552447.0
2023-12-25,Occitanie,76,192433872,61482058267.0
2023-12-25,Pays de la Loire,52,111519674,38968722234.0
2023-12-25,Provence-Alpes-Côte d'Azur,93,171012576,55978266571.0
2023-12-25,Île-de-France,11,318768702,91810849126.0
2023-12-26,Auvergne-Rhône-Alpes,84,235756502,82692204362.0
2023-12-26,Bourgogne-Franche-Comté,27,83091214,28924951223.0
2023-12-26,Bretagne,53,105797538,37176362508.0
2023-12-26,Centre-Val de Loire,24,69459837,27039588218.0
2023-12-26,Grand-Est,44,147454904,51518225596.0
2023-12-26,Hauts-de-France,32,144197820,50308562393.0
2023-12-26,Normandie,28,96379348,36854706378.0
2023-12-26,Nouvelle Aquitaine,75,177065032,63220551179.0
2023-12-26,Occitanie,76,192454262,64515179126.0
2023-12-26,Pays de la Loire,52,111529416,40814021699.0
2023-12-26,Provence-Alpes-Côte d'Azur,93,171026303,58720098122.0
2023-12-26,Île-de-France,11,318806024,96642398777.0
2023-12-27,Auvergne-Rhône-Alpes,84,235770900,85524505467.0
2023-12-27,Bourgogne-Franche-Comté,27,83094586,29970380367.0
2023-12-27,Bretagne,53,105807010,38562621333.0
2023-12-27,Centre-Val de Loire,24,69463124,28048946232.0
2023-12-27,Grand-Est,44,147460740,53311024113.0
2023-12-27,Hauts-de-France,32,144205892,52101270804.0
2023-12-27,Normandie,28,96386190,38237559180.0
2023-12-27,Nouvelle Aquitaine,75,177072706,65512871124.0
2023-12-27,Occitanie,76,192466238,66821519091.0
2023-12-27,Pays de la Loire,52,111536764,42349253138.0
2023-12-27,Provence-Alpes-Côte d'Azur,93,171037894,60830688791.0
2023-12-27,Île-de-France,11,318834824,99914742140.0
2023-12-28,Auvergne-Rhône-Alpes,84,235776964,83846429787.0
2023-12-28,Bourgogne-Franche-Comté,27,83096934,29394278541.0
2023-12-28,Bretagne,53,105812078,37849490746.0
2023-12-28,Centre-Val de Loire,24,69462566,27489073064.0
2023-12-28,Grand-Est,44,147463594,52570457131.0
2023-12-28,Hauts-de-France,32,144206754,51174863380.0
2023-12-28,Normandie,28,96389028,37506257547.0
2023-12-28,Nouvelle Aquitaine,75,177075552,64163229879.0
2023-12-28,Occitanie,76,192467460,65483357149.0
2023-12-28,Pays de la Loire,52,111540676,41526323099.0
2023-12-28,Provence-Alpes-Côte d'Azur,93,171040542,59674729288.0
2023-12-28,Île-de-France,11,318841436,98307869177.0
2023-12-29,Auvergne-Rhône-Alpes,84,235769338,81339747339.0
2023-12-29,Bourgogne-Franche-Comté,27,83094460,28542140275.0
2023-12-29,Bretagne,53,105808586,36781084764.0
2023-12-29,Centre-Val de Loire,24,69463214,26706787364.0
2023-12-29,Grand-Est,44,147458882,50859354894.0
2023-12-29,Hauts-de-France,32,144204258,49796177077.0
2023-12-29,Normandie,28,96387180,36446793411.0
2023-12-29,Nouvelle Aquitaine,75,177071266,62251685985.0
2023-12-29,Occitanie,76,192461846,63557348186.0
2023-12-29,Pays de la Loire,52,111539130,40370077247.0
2023-12-29,Provence-Alpes-Côte d'Azur,93,171038288,57956496024.0
2023-12-29,Île-de-France,11,318834502,95682470681.0
2023-12-30,Auvergne-Rhône-Alpes,84,235742980,80428895522.0
2023-12-30,Bourgogne-Franche-Comté,27,83084834,28244302129.0
2023-12-30,Bretagne,53,105796836,36441880342.0
2023-12-30,Centre-Val de Loire,24,69456638,26494119347.0
2023-12-30,Grand-Est,44,147446224,50533235752.3
2023-12-30,Hauts-de-France,32,144187346,49390632381.0
2023-12-30,Normandie,28,96376042,36132909057.0
2023-12-30,Nouvelle Aquitaine,75,177048063,61645598112.0
2023-12-30,Occitanie,76,192439849,62888356585.0
2023-12-30,Pays de la Loire,52,111526622,39988224006.0
2023-12-30,Provence-Alpes-Côte d'Azur,93,171020541,57370232569.0
2023-12-30,Île-de-France,11,318801464,94599713363.0
2023-12-31,Auvergne-Rhône-Alpes,84,235711812,84230269631.0
2023-12-31,Bourgogne-Franche-Comté,27,83076114,29530700759.0
2023-12-31,Bretagne,53,105790855,38284495271.0
2023-12-31,Centre-Val de Loire,24,69448726,27810117926.0
2023-12-31,Grand-Est,44,147434616,53346046839.1
2023-12-31,Hauts-de-France,32,144167812,51722033004.0
2023-12-31,Normandie,28,96366276,37948608158.0
2023-12-31,Nouvelle Aquitaine,75,177027688,64657449250.0
2023-12-31,Occitanie,76,192418918,66031197671.0
2023-12-31,Pays de la Loire,52,111519014,41939482015.0
2023-12-31,Provence-Alpes-Côte d'Azur,93,170998662,60107173949.0
2023-12-31,Île-de-France,11,318761934,98583242131.0
2024-01-01,Auvergne-Rhône-Alpes,84,235628356,85588409806.0
2024-01-01,Bourgogne-Franche-Comté,27,83052534,28514645202.0
2024-01-01,Bretagne,53,105761602,39721952086.0
2024-01-01,Centre-Val de Loire,24,69436340,27290593081.0
2024-01-01,Grand-Est,44,147464294,50642634642.0
2024-01-01,Hauts-de-France,32,144124268,50234086482.0
2024-01-01,Normandie,28,96339904,38526652028.0
2024-01-01,Nouvelle Aquitaine,75,176983069,64289909108.0
2024-01-01,Occitanie,76,192355900,67436521292.0
2024-01-01,Pays de la Loire,52,111464156,41117210942.0
2024-01-01,Provence-Alpes-Côte d'Azur,93,170941982,62053699700.0
2024-01-01,Île-de-France,11,318685872,92369313689.0
2024-01-02,Auvergne-Rhône-Alpes,84,235645682,88420518283.0
2024-01-02,Bourgogne-Franche-Comté,27,83059302,29217648498.0
2024-01-02,Bretagne,53,105770102,36558743278.0
2024-01-02,Centre-Val de Loire,24,69443620,27139995798.0
2024-01-02,Grand-Est,44,147474376,51653768819.0
2024-01-02,Hauts-de-France,32,144136532,48542154213.0
2024-01-02,Normandie,28,96349140,35459036185.0
2024-01-02,Nouvelle Aquitaine,75,177002508,64999278143.0
2024-01-02,Occitanie,76,192368148,71442435539.0
2024-01-02,Pays de la Loire,52,111477376,39900933960.0
2024-01-02,Provence-Alpes-Côte d'Azur,93,170956144,65825030274.0
2024-01-02,Île-de-France,11,318721920,93540322345.0
2024-01-03,Auvergne-Rhône-Alpes,84,235661764,81487692223.0
2024-01-03,Bourgogne-Franche-Comté,27,83059550,27646232979.0
2024-01-03,Bretagne,53,105770010,37508616494.0
2024-01-03,Centre-Val de Loire,24,69448298,26085187744.0
2024-01-03,Grand-Est,44,147483226,49512773186.0
2024-01-03,Hauts-de-France,32,144141664,48175271205.0
2024-01-03,Normandie,28,96350044,36281521533.0
2024-01-03,Nouvelle Aquitaine,75,177010818,60616271105.0
2024-01-03,Occitanie,76,192381748,68182991505.0
2024-01-03,Pays de la Loire,52,111479190,39622227933.0
2024-01-03,Provence-Alpes-Côte d'Azur,93,170970150,62323276961.0
